drug1_idx,drug2_idx,drug1_smiles,drug2_smiles,true_label,tsne_1,tsne_2
163,1657,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,32.879486,27.617916
136,182,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,-10.848747,36.379494
180,895,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1,33.17347,9.6512985
339,1681,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,0,-14.842896,18.51343
1487,1540,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,-26.399197,6.5543046
131,1249,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CN1CCCN=C1/C=C/c1cccs1,0,-20.312845,38.071266
145,216,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1,53.228493,-4.087828
1268,1517,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1,16.833944,-15.996361
382,593,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1,56.58335,-3.727317
32,191,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0,5.7750373,39.527317
82,236,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1,27.603313,29.046644
560,1466,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C.[Br-],0,-1.827808,-26.923084
434,1584,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,1,23.679077,-26.699532
677,845,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0,-23.046324,-6.9495974
434,1238,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/CC([C@@H](C)O)OC2=O)O[C@@H]1C,0,-17.974483,23.78399
1541,1776,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,0,-26.608423,2.2410824
131,1477,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1,10.712912,24.874746
754,1025,c1ccc2[nH]c(-c3cscn3)nc2c1,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0,-3.275951,-9.140022
1326,1347,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,1,-34.78861,-45.541714
567,1644,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,C[C@H]1[C@H](c2ccccc2)OCCN1C,1,21.540064,-25.471045
559,1225,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,OC(O)C(Cl)(Cl)Cl,1,63.70376,-3.4894333
199,851,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753(C#N)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,0,-24.330708,37.202866
57,1568,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,1,0.38378537,10.863111
228,1737,O.O.O.O.O.O.O.O.O.O.O.O.O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0,-23.833408,-4.7616043
869,1195,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0,-25.559366,-16.713097
402,1815,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,1,-8.487688,26.326403
46,1678,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,0,-3.1218488,-2.673867
118,1583,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,1,62.866222,-11.385955
160,1486,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,1,-3.364206,43.317394
43,1284,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1,28.00701,-32.101933
933,1103,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1,5.8855147,36.55017
848,1124,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1,5.6911817,-37.104446
1329,1358,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,1,27.707775,23.898325
726,1138,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1,31.1075,-35.092934
171,242,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,Nc1ccc(/N=N/c2ccccc2)c(N)n1,0,-47.799377,7.129645
451,1242,[N]=O,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+].[Na+],0,-17.143093,9.163146
1281,1368,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,C=CCOc1ccccc1OCC(O)CNC(C)C,1,-34.598354,26.164688
111,1375,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1,-28.78429,23.616148
541,678,CNC1(C)C2CCC(C2)C1(C)C,NC(CO)(CO)CO.O=C(O[Al](O)O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1,-11.31522,-23.425852
389,682,Nc1ccc(O)c(C(=O)O)c1,O=C(OC[C@H](O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,1,-25.565767,-45.53551
1164,1350,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1,58.82062,-9.123058
556,1471,NC(=O)N1c2ccccc2C=Cc2ccccc21,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1,19.712881,-17.182392
867,1224,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0,-36.33242,-21.76984
56,698,CC(C)Cn1cnc2c(N)nc3ccccc3c21,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0,9.571552,-7.6769905
57,1545,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1,1.0385454,10.468007
202,754,N=C1N[C@@H](O)C[C@H]([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)CCCN)CNC2=O)N1,c1ccc2[nH]c(-c3cscn3)nc2c1,0,-44.541473,1.9533039
287,1485,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1,-19.587015,-38.215508
280,795,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,1,22.29909,-16.690231
673,1792,[Mg+2].[OH-].[OH-],[Fe],1,-10.9824095,-17.030869
17,1278,CC1OC(C)OC(C)O1,NC(=O)OCC(COC(N)=O)c1ccccc1,1,29.923967,-5.7882857
291,1199,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0,-20.430979,19.34215
437,978,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,19.21836,24.633234
878,1333,CC(=O)NO,CC(C)NCC(O)c1cc(O)cc(O)c1,0,-36.50329,7.035057
1627,1754,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,1,11.110669,40.96266
805,1388,Nc1nc(=S)c2[nH]cnc2[nH]1,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0,-7.660191,6.7377825
584,1385,N#CC(CCN1CCC(C(=N)O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,CN[C@@H](C)Cc1ccccc1,1,46.37188,-15.981962
1033,1054,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0,-22.90119,-12.937513
853,1462,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1,-37.217144,-43.203163
606,1514,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,Cc1cc(C(=O)NNCc2ccccc2)no1,1,39.96962,-12.036026
652,1002,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,9.117123,19.577253
141,493,FC(F)(F)C(Cl)Br,CNC[C@H](O)c1ccc(O)c(O)c1,0,24.942533,-26.739706
504,1757,CC(=O)NS(=O)(=O)c1ccc(N)cc1,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0,-44.69962,16.796371
496,621,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,1,2.7268598,-21.078249
626,1252,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,COc1cc(NC(C)CCCN)c2ncccc2c1,0,14.647191,-18.546911
49,494,[Cl-].[NH4+],CC(N)Cc1ccc(O)cc1,0,3.1811812,7.322986
605,993,O=C([O-])CN1CCN(CC(=O)[O-])CCN(CC(=O)O)CCN(CC(=O)[O-])CC1.[Gd+3],C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,0,-43.390976,3.971572
483,906,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1,20.533083,-11.63152
181,1175,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1,23.400928,26.35009
255,1146,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1,14.813775,17.415064
13,868,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1,7.111757,26.083967
485,1494,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0,-27.76376,-12.748568
222,821,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,NC1CC1c1ccccc1,1,48.083115,-14.553612
593,1203,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0,38.648487,7.572281
195,399,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1,26.58099,28.602604
1339,1758,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,0,-13.251898,10.518886
163,789,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,8.781483,29.451511
1304,1532,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,1,60.033695,0.16514264
741,774,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,-5.835969,-11.570193
416,1462,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,8.50268,4.3119097
313,979,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,-15.830891,-33.026646
652,1245,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,1,-7.325419,15.938231
172,464,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0,-19.622755,-25.163132
911,937,CN1CCN2c3ncccc3Cc3ccccc3C2C1,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,0,-20.146809,21.819569
55,617,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,C=CCc1ccccc1OCC(O)CNC(C)C,1,3.339589,-39.657093
946,1117,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,CCO,1,-46.541588,12.537567
126,1661,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CCCl,0,-23.914083,20.77033
639,925,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,6.9366484,38.922855
321,450,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,1,-4.7161007,12.988574
299,1303,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,0,-49.41987,7.8180203
294,1609,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0,7.7823215,0.99460024
866,1219,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,0,-23.20029,-12.606707
152,1168,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,0,-22.096598,12.631578
13,363,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,27.805965,8.8488245
1198,1514,[Mg+2].[O-2].[O-2].[O-2].[Si+4],Cc1cc(C(=O)NNCc2ccccc2)no1,0,-12.89653,-22.274115
1004,1252,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,COc1cc(NC(C)CCCN)c2ncccc2c1,1,34.003975,-0.90414
966,1199,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0,-15.729531,27.32529
75,190,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,27.932467,-36.908623
1185,1526,COc1ccccc1OCC(O)COC(N)=O,CC(C)C[C@H](CN)CC(=O)O,1,64.181725,-5.4001966
767,1293,CS(=O)(=O)OCCCCOS(C)(=O)=O,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0,14.152486,8.849443
312,1597,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,0,-25.699877,9.269317
279,308,Clc1ccc(CCCOCCCN2CCCCC2)cc1,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,37.085228,29.414858
257,357,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1,0,4.3005776,13.267181
1031,1173,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,-9.132066,-1.9333254
256,1199,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0,7.9124684,0.13727394
156,924,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,0,-33.863247,29.00586
